,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269
hoverCount_H-q_3,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,
panCount_H-q_3,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
zoomCount_H-q_3,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
dblclickCount_H-q_3,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
resetCount_H-q_3,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
graph_H-q_4,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,
type_H-q_4,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,
H-q_4,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-3,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,
correct_H-q_4,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
trueAnswer_H-q_4,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,
editDist_H-q_4,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
time_H-q_4,,,,,,,,,,,,11958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21033.0,,,,,,,,,,,,,,,
hoverCount_H-q_4,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,
panCount_H-q_4,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
zoomCount_H-q_4,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
dblclickCount_H-q_4,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
resetCount_H-q_4,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
graph_H-q_6,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,
type_H-q_6,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,
H-q_6,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,
correct_H-q_6,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
trueAnswer_H-q_6,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,
editDist_H-q_6,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
time_H-q_6,,,,,,,,,,,,,9630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,37172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16017.0,,,,,,,,,,,,,,
hoverCount_H-q_6,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,
panCount_H-q_6,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
zoomCount_H-q_6,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
dblclickCount_H-q_6,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
resetCount_H-q_6,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
graph_H-q_8,,,,,,,,,,,,,,h_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_2,,,,,,,,,,,,,
type_H-q_8,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,
H-q_8,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,
correct_H-q_8,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
trueAnswer_H-q_8,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,
editDist_H-q_8,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
time_H-q_8,,,,,,,,,,,,,,8107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6653.0,,,,,,,,,,,,,
hoverCount_H-q_8,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,
panCount_H-q_8,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
zoomCount_H-q_8,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
dblclickCount_H-q_8,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
resetCount_H-q_8,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
graph_H-q_10,,,,,,,,,,,,,,,s_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,s_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,s_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,s_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,s_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,s_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,s_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,s_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,s_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,s_group_0,,,,,,,,,,,,
type_H-q_10,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,
