36.900000,18.600000,189.000000,3500.000000
38.300000,19.200000,189.000000,3950.000000
38.900000,18.800000,190.000000,3600.000000
35.700000,18.000000,202.000000,3550.000000
41.100000,18.100000,205.000000,4300.000000
34.000000,17.100000,185.000000,3400.000000
39.600000,18.100000,186.000000,4450.000000
36.200000,17.300000,187.000000,3300.000000
40.800000,18.900000,208.000000,4300.000000
38.100000,18.600000,190.000000,3700.000000
40.300000,18.500000,196.000000,4350.000000
33.100000,16.100000,178.000000,2900.000000
43.200000,18.500000,192.000000,4100.000000
35.000000,17.900000,192.000000,3725.000000
41.000000,20.000000,203.000000,4725.000000
37.700000,16.000000,183.000000,3075.000000
37.800000,20.000000,190.000000,4250.000000
37.900000,18.600000,193.000000,2925.000000
39.700000,18.900000,184.000000,3550.000000
38.600000,17.200000,199.000000,3750.000000
38.200000,20.000000,190.000000,3900.000000
38.100000,17.000000,181.000000,3175.000000
43.200000,19.000000,197.000000,4775.000000
38.100000,16.500000,198.000000,3825.000000
45.600000,20.300000,191.000000,4600.000000
39.700000,17.700000,193.000000,3200.000000
42.200000,19.500000,197.000000,4275.000000
39.600000,20.700000,191.000000,3900.000000
42.700000,18.300000,196.000000,4075.000000
38.600000,17.000000,188.000000,2900.000000
37.300000,20.500000,199.000000,3775.000000
35.700000,17.000000,189.000000,3350.000000
41.100000,18.600000,189.000000,3325.000000
36.200000,17.200000,187.000000,3150.000000
37.700000,19.800000,198.000000,3500.000000
40.200000,17.000000,176.000000,3450.000000
41.400000,18.500000,202.000000,3875.000000
35.200000,15.900000,186.000000,3050.000000
40.600000,19.000000,199.000000,4000.000000
38.800000,17.600000,191.000000,3275.000000
41.500000,18.300000,195.000000,4300.000000
39.000000,17.100000,191.000000,3050.000000
44.100000,18.000000,210.000000,4000.000000
38.500000,17.900000,190.000000,3325.000000
43.100000,19.200000,197.000000,3500.000000
36.800000,18.500000,193.000000,3500.000000
37.500000,18.500000,199.000000,4475.000000
38.100000,17.600000,187.000000,3425.000000
41.100000,17.500000,190.000000,3900.000000
35.600000,17.500000,191.000000,3175.000000
40.200000,20.100000,200.000000,3975.000000
37.000000,16.500000,185.000000,3400.000000
39.700000,17.900000,193.000000,4250.000000
40.200000,17.100000,193.000000,3400.000000
40.600000,17.200000,187.000000,3475.000000
32.100000,15.500000,188.000000,3050.000000
40.700000,17.000000,190.000000,3725.000000
37.300000,16.800000,192.000000,3000.000000
39.000000,18.700000,185.000000,3650.000000
39.200000,18.600000,190.000000,4250.000000
36.600000,18.400000,184.000000,3475.000000
36.000000,17.800000,195.000000,3450.000000
37.800000,18.100000,193.000000,3750.000000
36.000000,17.100000,187.000000,3700.000000
41.500000,18.500000,201.000000,4000.000000
46.500000,17.900000,192.000000,3500.000000
50.000000,19.500000,196.000000,3900.000000
51.300000,19.200000,193.000000,3650.000000
45.400000,18.700000,188.000000,3525.000000
52.700000,19.800000,197.000000,3725.000000
45.200000,17.800000,198.000000,3950.000000
46.100000,18.200000,178.000000,3250.000000
51.300000,18.200000,197.000000,3750.000000
46.000000,18.900000,195.000000,4150.000000
51.300000,19.900000,198.000000,3700.000000
46.600000,17.800000,193.000000,3800.000000
51.700000,20.300000,194.000000,3775.000000
47.000000,17.300000,185.000000,3700.000000
52.000000,18.100000,201.000000,4050.000000
45.900000,17.100000,190.000000,3575.000000
50.500000,19.600000,201.000000,4050.000000
50.300000,20.000000,197.000000,3300.000000
58.000000,17.800000,181.000000,3700.000000
46.400000,18.600000,190.000000,3450.000000
49.200000,18.200000,195.000000,4400.000000
42.400000,17.300000,181.000000,3600.000000
48.500000,17.500000,191.000000,3400.000000
43.200000,16.600000,187.000000,2900.000000
50.600000,19.400000,193.000000,3800.000000
46.700000,17.900000,195.000000,3300.000000
52.000000,19.000000,197.000000,4150.000000
50.500000,18.400000,200.000000,3400.000000
49.500000,19.000000,200.000000,3800.000000
46.400000,17.800000,191.000000,3700.000000
52.800000,20.000000,205.000000,4550.000000
40.900000,16.600000,187.000000,3200.000000
54.200000,20.800000,201.000000,4300.000000
42.500000,16.700000,187.000000,3350.000000
51.000000,18.800000,203.000000,4100.000000
49.700000,18.600000,195.000000,3600.000000
47.500000,16.800000,199.000000,3900.000000
47.600000,18.300000,195.000000,3850.000000
52.000000,20.700000,210.000000,4800.000000
46.900000,16.600000,192.000000,2700.000000
53.500000,19.900000,205.000000,4500.000000
49.000000,19.500000,210.000000,3950.000000
46.200000,17.500000,187.000000,3650.000000
50.900000,19.100000,196.000000,3550.000000
45.500000,17.000000,196.000000,3500.000000
50.900000,17.900000,196.000000,3675.000000
50.800000,18.500000,201.000000,4450.000000
50.100000,17.900000,190.000000,3400.000000
49.000000,19.600000,212.000000,4300.000000
51.500000,18.700000,187.000000,3250.000000
49.800000,17.300000,198.000000,3675.000000
48.100000,16.400000,199.000000,3325.000000
51.400000,19.000000,201.000000,3950.000000
45.700000,17.300000,193.000000,3600.000000
50.700000,19.700000,203.000000,4050.000000
42.500000,17.300000,187.000000,3350.000000
52.200000,18.800000,197.000000,3450.000000
45.200000,16.600000,191.000000,3250.000000
49.300000,19.900000,203.000000,4050.000000
50.200000,18.800000,202.000000,3800.000000
45.600000,19.400000,194.000000,3525.000000
51.900000,19.500000,206.000000,3950.000000
46.800000,16.500000,189.000000,3650.000000
45.700000,17.000000,195.000000,3650.000000
55.800000,19.800000,207.000000,4000.000000
43.500000,18.100000,202.000000,3400.000000
49.600000,18.200000,193.000000,3775.000000
50.800000,19.000000,210.000000,4100.000000
50.200000,18.700000,198.000000,3775.000000
46.100000,13.200000,211.000000,4500.000000
50.000000,16.300000,230.000000,5700.000000
48.700000,14.100000,210.000000,4450.000000
50.000000,15.200000,218.000000,5700.000000
47.600000,14.500000,215.000000,5400.000000
46.500000,13.500000,210.000000,4550.000000
45.400000,14.600000,211.000000,4800.000000
46.700000,15.300000,219.000000,5200.000000
43.300000,13.400000,209.000000,4400.000000
46.800000,15.400000,215.000000,5150.000000
40.900000,13.700000,214.000000,4650.000000
49.000000,16.100000,216.000000,5550.000000
45.500000,13.700000,214.000000,4650.000000
48.400000,14.600000,213.000000,5850.000000
45.800000,14.600000,210.000000,4200.000000
49.300000,15.700000,217.000000,5850.000000
42.000000,13.500000,210.000000,4150.000000
49.200000,15.200000,221.000000,6300.000000
46.200000,14.500000,209.000000,4800.000000
48.700000,15.100000,222.000000,5350.000000
50.200000,14.300000,218.000000,5700.000000
45.100000,14.500000,215.000000,5000.000000
46.500000,14.500000,213.000000,4400.000000
46.300000,15.800000,215.000000,5050.000000
42.900000,13.100000,215.000000,5000.000000
46.100000,15.100000,215.000000,5100.000000
44.500000,14.300000,216.000000,4100.000000
47.800000,15.000000,215.000000,5650.000000
48.200000,14.300000,210.000000,4600.000000
50.000000,15.300000,220.000000,5550.000000
47.300000,15.300000,222.000000,5250.000000
42.800000,14.200000,209.000000,4700.000000
45.100000,14.500000,207.000000,5050.000000
59.600000,17.000000,230.000000,6050.000000
49.100000,14.800000,220.000000,5150.000000
48.400000,16.300000,220.000000,5400.000000
42.600000,13.700000,213.000000,4950.000000
44.400000,17.300000,219.000000,5250.000000
44.000000,13.600000,208.000000,4350.000000
48.700000,15.700000,208.000000,5350.000000
42.700000,13.700000,208.000000,3950.000000
49.600000,16.000000,225.000000,5700.000000
45.300000,13.700000,210.000000,4300.000000
49.600000,15.000000,216.000000,4750.000000
50.500000,15.900000,222.000000,5550.000000
43.600000,13.900000,217.000000,4900.000000
45.500000,13.900000,210.000000,4200.000000
50.500000,15.900000,225.000000,5400.000000
44.900000,13.300000,213.000000,5100.000000
45.200000,15.800000,215.000000,5300.000000
46.600000,14.200000,210.000000,4850.000000
48.500000,14.100000,220.000000,5300.000000
45.100000,14.400000,210.000000,4400.000000
50.100000,15.000000,225.000000,5000.000000
46.500000,14.400000,217.000000,4900.000000
45.000000,15.400000,220.000000,5050.000000
43.800000,13.900000,208.000000,4300.000000
45.500000,15.000000,220.000000,5000.000000
43.200000,14.500000,208.000000,4450.000000
50.400000,15.300000,224.000000,5550.000000
45.300000,13.800000,208.000000,4200.000000
46.200000,14.900000,221.000000,5300.000000
45.700000,13.900000,214.000000,4400.000000
54.300000,15.700000,231.000000,5650.000000
45.800000,14.200000,219.000000,4700.000000
49.800000,16.800000,230.000000,5700.000000
46.200000,14.400000,214.000000,4650.000000
49.500000,16.200000,229.000000,5800.000000
43.500000,14.200000,220.000000,4700.000000
50.700000,15.000000,223.000000,5550.000000
47.700000,15.000000,216.000000,4750.000000
46.400000,15.600000,221.000000,5000.000000
48.200000,15.600000,221.000000,5100.000000
46.500000,14.800000,217.000000,5200.000000
46.400000,15.000000,216.000000,4700.000000
48.600000,16.000000,230.000000,5800.000000
47.500000,14.200000,209.000000,4600.000000
51.100000,16.300000,220.000000,6000.000000
45.200000,13.800000,215.000000,4750.000000
45.200000,16.400000,223.000000,5950.000000
49.100000,14.500000,212.000000,4625.000000
52.500000,15.600000,221.000000,5450.000000
47.400000,14.600000,212.000000,4725.000000
50.000000,15.900000,224.000000,5350.000000
44.900000,13.800000,212.000000,4750.000000
50.800000,17.300000,228.000000,5600.000000
43.400000,14.400000,218.000000,4600.000000
51.300000,14.200000,218.000000,5300.000000
47.500000,14.000000,212.000000,4875.000000
52.100000,17.000000,230.000000,5550.000000
47.500000,15.000000,218.000000,4950.000000
52.200000,17.100000,228.000000,5400.000000
45.500000,14.500000,212.000000,4750.000000
49.500000,16.100000,224.000000,5650.000000
44.500000,14.700000,214.000000,4850.000000
50.800000,15.700000,226.000000,5200.000000
49.400000,15.800000,216.000000,4925.000000
46.900000,14.600000,222.000000,4875.000000
48.400000,14.400000,203.000000,4625.000000
51.100000,16.500000,225.000000,5250.000000
48.500000,15.000000,219.000000,4850.000000
55.900000,17.000000,228.000000,5600.000000
47.200000,15.500000,215.000000,4975.000000
49.100000,15.000000,228.000000,5500.000000
47.300000,13.800000,216.000000,4725.000000
46.800000,16.100000,215.000000,5500.000000
41.700000,14.700000,210.000000,4700.000000
53.400000,15.800000,219.000000,5500.000000
43.300000,14.000000,208.000000,4575.000000
48.100000,15.100000,209.000000,5500.000000
50.500000,15.200000,216.000000,5000.000000
49.800000,15.900000,229.000000,5950.000000
43.500000,15.200000,213.000000,4650.000000
51.500000,16.300000,230.000000,5500.000000
46.200000,14.100000,217.000000,4375.000000
55.100000,16.000000,230.000000,5850.000000
44.500000,15.700000,217.000000,4875.000000
48.800000,16.200000,222.000000,6000.000000
47.200000,13.700000,214.000000,4925.000000
46.800000,14.300000,215.000000,4850.000000
50.400000,15.700000,222.000000,5750.000000
45.200000,14.800000,212.000000,5200.000000
49.900000,16.100000,213.000000,5400.000000
